player_id,player_name,age,nationality,height_cm,weight_kg,club_name,position,matches_played,minutes_played,goals,assists,shots_on_target,pass_accuracy,dribbles_completed,dribble_success_rate,tackles,interceptions,sprint_speed,stamina_score,overall_rating,past_injury_count,training_load_score,average_distance_covered_km,recovery_time_hours,muscle_strength_score,injury_risk_score,injury_risk_level,team_strength_rating,opponent_strength_rating,possession_pct,goals_scored_team,goals_conceded_team,match_result
89,Nicolò Barella,26,Peru,179,76,Inter Milan,Midfielder,38,2605,1,1,4,90.95187589953082,2,64.99909059849674,11,4,28.986327605815884,48.945886068184635,50,1,67.8465223794069,11.23695914817124,30,91.88336938449007,54.960436037470515,Medium,51.20241349785823,74.15571428615232,48.0434367634826,0,1,Loss
90,Lautaro Martínez,24,Portugal,189,83,Inter Milan,Forward,60,4101,5,0,0,67.20743883469072,2,70.16454479648476,0,0,33.551072153379195,43.489207965053794,50,0,86.64678373033146,12.588883510311472,62,73.50926380597514,38.181058331850856,Medium,47.11229036773292,86.62833543529806,58.56522117821399,3,1,Win
91,Marcus Thuram,26,Netherlands,180,63,Inter Milan,Forward,42,2877,3,1,1,82.2583878456425,0,50.23505333830748,0,0,31.2029819337178,52.17006051452722,50,1,91.4073621082105,8.200875980864646,52,85.37593078876583,45.72132602952277,Medium,45.407638093725524,68.78326264987098,33.10916862039387,4,0,Win
92,Alessandro Bastoni,25,Sweden,173,76,Inter Milan,Defender,42,2877,0,0,1,83.65887872392929,0,60.81426043445532,7,2,33.377447374652434,62.21212054871413,50,1,90.13356009626672,12.169029086594136,27,61.08627526495779,76.17024720759724,High,48.898926301016836,46.30576611877053,49.322119357093726,1,1,Draw
93,Matteo Politano,29,Paraguay,208,91,Napoli,Forward,31,2129,2,0,6,84.27279719025732,3,82.24077103518817,0,0,33.88991505217745,76.43660312007988,50,1,46.17555017325462,10.609200742838926,72,31.313525153763635,36.680366922832114,Medium,47.558575148171684,69.08607637367383,61.92695197379538,2,2,Draw
94,Victor Osimhen,19,Italy,173,73,Napoli,Forward,17,1177,2,1,3,67.09675435663843,14,70.60121553406722,0,0,34.574821602380666,35.12364251465633,50,2,49.787832215284276,10.638037231268697,62,94.38049945061881,57.28364236336813,Medium,48.98371960470538,78.31736065523262,68.3427606513533,5,0,Win
95,Hirving Lozano,18,Poland,199,87,Napoli,Forward,16,1109,6,1,4,87.66293301866082,1,55.68287765396351,0,0,31.3378644240065,87.6487213796621,50,1,38.03778987359876,13.443668600396581,31,33.824089749521754,72.70372750517068,High,49.70443936236506,60.32082682870093,56.312963733121336,1,2,Loss
96,Juan Jesus,33,Paraguay,181,74,Roma,Defender,33,2265,0,0,0,66.04640917460083,0,61.41076553326867,4,0,28.745916363274375,92.98330564154894,50,0,82.76223826956212,13.158418315578029,71,42.53032324572883,16.58695703083717,Low,49.09350318195397,83.99188739707338,58.452675765847395,3,2,Win
97,Lorenzo Pellegrini,22,Venezuela,183,88,Roma,Midfielder,38,2605,0,0,0,65.9915658463832,0,45.045259004834804,3,1,28.551726540699487,83.8319294535643,50,1,29.136845443287303,8.345202468536772,68,33.40860978802111,48.5883969167192,Medium,52.90493506894149,72.43414766786822,31.31417362922845,1,0,Win
98,Paulo Dybala,20,Ecuador,179,79,Roma,Forward,6,429,4,0,2,74.823216888622,4,50.433297136530626,0,0,29.65848144512013,84.67497549057433,50,3,46.631252762671224,11.709892585407285,47,70.62229603438402,78.03300949448034,High,50.65348952920464,84.96244591446012,72.28882486231736,0,3,Loss
99,Tammy Abraham,29,Germany,189,78,Roma,Forward,41,2809,17,0,1,82.81252257221539,1,45.629439214941776,0,0,29.81686574065492,77.3284529820793,50,0,20.729989753094003,10.61507698790135,16,67.91000867541158,58.33579180499638,Medium,50.600948719221655,71.17526556236686,31.62870387422412,1,1,Draw
100,Dayot Upamecano,25,Netherlands,173,82,Bayern Munich,Defender,53,3625,0,0,0,80.05138450065476,2,55.98749975949667,8,0,32.54051961343444,81.17944848598151,50,3,64.59846827179314,8.706886785880485,29,43.62852752134684,89.6398825550994,High,51.2444142880868,46.56439860024121,63.733646859089916,2,3,Loss
101,Alphonso Davies,20,Chile,171,69,Bayern Munich,Defender,52,3557,0,0,4,76.94019312511445,3,59.5754524055914,12,2,28.084873250614216,50.94716782351146,50,2,69.3788230211911,13.106308317730488,19,92.18246068452808,74.18550390236041,High,47.72233376443846,55.48458555525946,38.24081608891594,1,2,Loss
102,Christoph Baumgartl,18,Peru,195,90,VfB Stuttgart,Defender,34,2333,0,0,1,75.75522893586002,0,49.73381334871512,0,4,34.97515353570063,85.38401937083923,50,1,38.67406256491286,8.429066438286217,24,89.37660922242856,61.27584980843876,Medium,52.078223574840536,50.08974741262284,71.67965718506258,2,0,Win
103,Florian Müller,20,Canada,178,93,VfB Stuttgart,Goalkeeper,29,1993,0,0,0,83.68918663064287,0,45.2714221190731,1,0,28.304193724108195,92.85472057957381,50,2,75.25479892242387,8.192584371601455,52,48.18765380843763,62.388307580361094,Medium,49.84847142692908,85.44132488584312,60.99797696847398,1,1,Draw
104,Serhou Guirassy,22,Japan,189,78,VfB Stuttgart,Forward,11,769,3,1,6,75.07910922141534,10,51.179729448241524,0,0,30.80225037741096,58.45558906631446,50,1,48.615259094003534,9.185093239719809,21,72.82620966473283,67.22002168022857,High,51.34096123448243,78.02000336437413,62.690685648918446,3,2,Win
105,Mats Hummels,32,Netherlands,176,86,Borussia Dortmund,Defender,34,2333,0,0,3,66.03511629494977,1,56.52500515418767,5,1,33.379135303217325,48.13740421144331,50,3,43.378330883849046,9.820275539600555,47,85.59016691637,76.8983131789001,High,47.85628553391969,73.81991844550029,35.95295865299417,2,3,Loss
106,Jude Bellingham,31,Italy,188,89,Real Madrid,Midfielder,10,701,2,1,0,88.3569154264028,0,74.37618570172988,2,0,32.02202152431112,87.62558153426721,50,2,91.71240674581516,8.365284664564664,30,53.38687692879427,79.90994839231122,High,46.892482467967874,55.048315981581084,47.151998831758036,2,2,Draw
107,Marco Reus,20,Ecuador,195,81,Borussia Dortmund,Forward,60,4101,3,3,0,70.41162427903139,4,67.10013905046175,0,0,29.50828602924448,47.82245449269798,50,0,64.1519348327082,11.847868754619691,42,46.482861894015244,74.98901501830517,High,51.635779316050055,49.202238602510675,55.89065972946432,3,1,Win
108,Youssoufa Moukoko,18,Canada,180,72,Borussia Dortmund,Forward,43,2945,22,1,4,71.60731632208582,5,79.48838563012956,1,0,33.19911510617863,61.51573198938708,50,2,38.92395468983699,10.622900145089307,47,46.652346256092,80.72198562848034,High,50.752819052195036,77.8225543994456,63.498680910330044,1,0,Win
109,Niclas Füllkrug,22,Italy,170,96,Werder Bremen,Forward,56,3829,3,0,9,83.9156342674452,1,68.19287092400299,1,0,30.590624960489798,36.17365689668159,50,2,93.74316138887701,10.473133169655366,40,83.329671689381,76.81808739479742,High,48.19589689128498,63.707897293953984,30.19796879561948,2,2,Draw
110,Aurélien Tchouaméni,31,Venezuela,195,78,Real Madrid,Midfielder,3,225,0,2,1,76.01398505930796,0,81.30727780876614,1,4,30.132450826055038,69.7660860394983,50,1,49.06622287526436,8.872044403768543,56,60.09956413358243,48.33304192392136,Medium,48.26067383745061,51.28947760753145,73.11826582272641,4,2,Win
111,Presnel Kimpembe,24,Senegal,190,76,Paris Saint-Germain,Defender,24,1653,0,0,0,85.60658235145269,0,76.05613288088412,4,3,30.179374700505917,71.3377252116402,50,1,68.58723381928573,10.626734501823599,34,76.49697206534123,42.466307355095246,Medium,52.250869568829536,70.83109890826375,69.51103352772779,5,2,Win
112,Marquinhos,26,Spain,180,96,Paris Saint-Germain,Defender,47,3217,1,0,2,67.48205249186724,0,77.95921556628261,8,2,32.73970893450155,47.730711008977075,50,3,74.2890436005642,10.340995666852445,43,72.26955124836326,80.07434586965302,High,47.62117621426535,42.0166926069226,38.51742952477922,2,2,Draw
113,Achraf Hakimi,32,Venezuela,182,87,Paris Saint-Germain,Defender,31,2129,0,0,0,92.41008792328158,0,63.81135745052947,3,0,31.984056864582,94.3987897265976,50,2,51.67218652273469,10.301856319527374,60,49.90467072454771,56.710743030514486,Medium,53.28534590651193,56.30851270641267,66.1380121516166,0,1,Loss
114,Kylian Mbappé,32,Chile,176,84,Paris Saint-Germain,Forward,19,1313,3,0,5,89.04817029839128,2,76.66864670337085,0,0,34.843720898900955,85.34668472799761,50,3,60.193758888870185,9.311402071230447,70,43.52498569880713,85.11177000824074,High,48.19875853070426,63.42784972955673,50.91619615199117,2,0,Win
115,Alexis Sánchez,27,USA,193,73,Marseille,Forward,49,3353,7,2,0,70.32716007894852,1,57.14932356354181,0,0,30.357548277574747,71.34099911502823,50,2,37.983644648121796,8.566624008753838,22,38.17605816157312,84.57304505452201,High,51.27678385121676,47.397916705470294,48.090324078100934,4,4,Draw
116,Matteo Guendouzi,30,Canada,180,89,Marseille,Midfielder,30,2061,3,3,2,76.7812559643265,5,69.64154113359828,2,0,28.869656938890664,72.08762769857671,50,2,54.93663168249886,9.564247588137368,13,31.552565197901277,100.0,High,49.34276304850203,89.23272387954198,40.72170529057027,0,0,Draw
117,Jordan Veretout,36,Portugal,174,108,Marseille,Midfielder,3,225,1,0,6,85.26213311405883,2,57.94516498321916,0,1,28.55749124402316,72.33988062149663,50,1,43.31000660100466,12.003620989343151,43,35.281667103614964,70.5528355558994,High,51.20637486216469,50.45486822948071,54.04842933157963,1,2,Loss
118,Alexandre Lacazette,24,South Korea,185,89,Lyon,Forward,53,3625,14,0,8,78.06396575215935,6,55.009853010517475,0,0,32.808568489666925,82.53028599401097,50,2,61.05934497716411,8.43754062060483,69,46.65603383989718,42.121194048571844,Medium,48.911771995771616,46.51765650216328,61.49445588517989,3,2,Win
119,Boas Aurel,34,USA,177,86,Lyon,Defender,37,2537,0,0,1,76.05552973515142,2,47.15879045709567,2,8,33.34078572096316,80.02452122165381,50,0,70.24177545710225,10.293946647468509,16,76.38397437899172,70.22125989700919,High,49.67441418785541,50.17674369434482,45.546645248137914,1,2,Loss
120,Son Heung-min,21,Argentina,176,88,Tottenham,Forward,52,3557,4,0,0,77.87964025902909,3,83.64224531060796,0,0,32.22876230805593,82.9511251585579,50,2,66.05039006452498,11.086257383794116,68,40.06973085241742,63.6567637161295,Medium,50.08183835079144,78.45305665798621,56.46095965041461,0,2,Loss
121,Serge Gnabry,22,Senegal,180,79,Bayern Munich,Forward,46,3149,13,0,0,82.38139182043847,0,53.09108724362676,0,0,29.891742125432,67.29702758067683,50,1,78.25375704566632,13.778910875633802,42,64.02069942894437,65.69778885249185,High,47.99562508843705,61.27528296359214,59.965646057765184,1,2,Loss
122,Sandro Tonali,24,Egypt,184,78,Newcastle United,Midfielder,0,21,6,1,5,88.09976843656112,9,79.67056009165375,0,0,31.634587209326696,98.56646830595514,50,1,23.114752188603827,13.062950012602087,24,45.93358444434595,59.90320795184951,Medium,51.48164869084025,68.27079698762691,60.55609085076429,1,0,Win
123,Alexander Isak,30,Ivory Coast,174,78,Newcastle United,Forward,2,157,0,0,3,65.76341429885117,2,70.70984184301118,0,0,34.249197800974486,91.63194392214137,50,2,25.894757079324684,13.499679996379655,33,63.26763581597206,80.63407776216184,High,48.97357286705683,41.050457849318036,27.59830490655901,2,0,Win
124,Dani Ceballos,32,Netherlands,193,76,Real Madrid,Midfielder,36,2469,2,0,1,89.63600610049863,0,81.5901560535184,1,0,31.758462829940818,81.57689859282843,50,2,35.39855797209093,12.920009248968965,46,78.7507264053219,49.365748927858064,Medium,49.54280016931996,41.72156542866573,67.98739028425334,0,1,Loss
125,Xavi Simons,28,Italy,188,78,Paris Saint-Germain,Midfielder,21,1449,0,1,2,87.28726159861168,1,80.9942912739678,0,3,33.728818532484766,98.3839634930472,50,0,93.93519001648279,11.534687470734964,30,47.288773414684684,52.91223385273495,Medium,48.01130125078298,62.29127749135081,47.9126657382524,1,1,Draw
126,Alexis Mac Allister,21,England,181,78,Brighton,Midfielder,16,1109,0,0,0,82.34865845520211,0,55.369605415610806,2,1,34.36176821678158,36.35503127906422,50,2,80.02010395587342,13.164720827192074,40,52.61342276269015,100.0,High,44.87533268240938,80.83276216008117,38.12080408481072,1,1,Draw
127,Moisés Caicedo,30,Mexico,177,79,Chelsea,Midfielder,13,905,0,1,2,66.89284043549647,1,49.31423104614058,0,1,32.55175503752333,54.99925287314271,50,2,89.30907629359035,11.391484705780991,34,76.99503691729115,65.82738510548147,High,49.617944474799664,84.26194393537827,37.08822537398408,3,1,Win
128,Luis Muriel,24,USA,183,79,Atalanta,Forward,40,2741,2,0,13,74.07776457992347,11,55.751251926464164,0,0,31.725720649992464,73.83902769925942,50,3,40.40677636540938,10.146487958251136,30,65.51197623778967,82.75626836702607,High,54.82523084322583,44.33532837978201,49.15070564219752,3,2,Win
129,Dusan Tadic,36,Egypt,190,84,Ajax,Forward,34,2333,3,0,0,85.25568246534871,2,70.33248697746443,0,0,31.237431472839155,70.5873551539175,50,3,63.03923718808024,10.234052003714979,27,36.146830719443265,100.0,High,51.56920857579605,66.91815510505114,69.34157697344796,2,0,Win
130,Steven Bergwijn,19,Sweden,189,82,Ajax,Forward,57,3897,1,0,3,92.47783238311344,1,83.32491181918452,0,0,28.073682324167912,98.38394939869679,50,2,61.61635971921105,11.39277027990019,42,79.28002750104511,58.592199167082676,Medium,49.96147924053121,85.66148431396353,43.91737908413235,0,0,Draw
131,Frenkie de Jong,27,Mexico,191,83,Barcelona,Midfielder,12,837,2,1,0,65.46687638776147,5,70.83857049996645,0,3,31.043610736388793,47.84907065979745,50,0,62.71392133672055,12.85663773635728,27,48.0335345169283,49.12236453144308,Medium,49.474218341583466,59.39863771989432,62.48628733917717,2,2,Draw
132,Denzel Dumfries,30,USA,180,95,Inter Milan,Defender,34,2333,0,0,0,85.359483115486,0,47.60799066824602,5,5,30.15202772783486,53.430630907680026,50,1,73.81752056521876,8.801916129268397,37,55.028752745221624,67.18222024796172,High,50.044931785624094,81.47829157141842,29.84093654936093,2,1,Win
133,Mathias Normann,23,USA,163,82,Norwich,Midfielder,42,2877,4,2,0,90.64238396092175,0,78.80326550942007,7,3,31.361778007603082,46.35562574397429,50,5,49.54850235232573,8.235591317788582,14,45.93650007885297,100.0,High,51.09423823035042,46.68478271997181,48.80283510755309,1,3,Loss
134,Nélson Semedo,29,Sweden,192,101,Benfica,Defender,1,89,0,0,0,78.02559775890408,0,50.244848380659995,1,1,31.187548941930505,86.87005549245396,50,1,70.79077701448482,12.737411756932264,69,65.31820633066738,35.37576367276775,Medium,47.63837436938231,86.76972448338994,74.58430701963678,1,1,Draw
135,João Cancelo,29,Italy,182,85,Manchester City,Defender,55,3761,0,0,0,78.36433049250037,0,79.94690908719059,6,1,31.23284104192426,36.35630375858258,50,2,79.13277830957705,11.8855524153432,71,76.00493967060049,44.25404828530378,Medium,52.22864338933775,77.57116587656513,63.52189013961685,1,2,Loss
136,Kyle Walker,28,Mexico,188,77,Manchester City,Defender,46,3149,0,0,0,79.0796989113041,1,62.586229362366595,4,3,31.12400667932046,61.29898046040569,50,1,41.680492699870484,12.92786183512257,34,82.20906349168467,68.6120110775335,High,51.43076263088249,87.06671963934508,35.52642442203065,1,4,Loss
137,Emerson Royal,24,France,195,94,Tottenham,Defender,12,837,0,0,1,65.40268745360383,0,61.91424314267446,0,0,29.313276919817973,36.38546576558387,50,2,90.93073992912414,13.860059161957704,68,89.93794799373629,44.45622282179325,Medium,51.436371451415866,73.83086167762532,50.072073684895535,2,0,Win
138,Alejandro Garnacho,18,Norway,201,81,Manchester United,Forward,50,3421,3,1,0,85.01571033927682,2,54.793582032380826,0,1,33.015875478453,73.26748331646911,50,3,58.85360110269341,9.508364068520605,20,53.349082357507775,100.0,High,50.87695147761946,58.17019659997135,36.68123818242833,1,1,Draw
139,Maguire Harry,18,Germany,179,60,Manchester United,Defender,53,3625,0,0,0,86.85058512429686,3,64.12388075272887,7,2,31.536585344611716,89.47727266846361,50,2,74.95720278308096,9.165751852084888,62,90.61992499332891,55.15284207384278,Medium,50.03923331538798,86.90905862623612,45.47804636312546,1,1,Draw
140,Lisandro Martinez,30,Norway,184,81,Manchester United,Defender,15,1041,0,0,1,69.98935100627247,3,73.2152223858967,6,2,30.041044017319514,53.1086443543892,50,1,74.66936751395556,10.045871284395801,35,70.10205837851235,53.74530686637735,Medium,51.34572247193364,53.77833881545892,64.00420118674825,3,4,Loss
141,Noussair Mazraoui,26,Peru,193,79,Manchester United,Defender,17,1177,0,0,1,83.21688350895172,0,61.62936993293549,3,3,30.657416072399442,59.49883572130241,50,1,62.39324893158119,13.267773793241247,44,55.323645359511666,59.547876938653935,Medium,51.18362826748275,56.60862610308663,63.561240764520186,3,0,Win
142,Diogo Dalot,20,Uruguay,178,96,Manchester United,Defender,6,429,0,0,0,77.57224049376323,3,45.67685373859773,0,1,30.554700313677575,52.51743469906192,50,2,44.20127709877886,8.083783207728782,25,87.67411316535822,92.72554940988647,High,49.29191857811795,75.04042090008701,36.405018895119255,2,1,Win
143,Luke Shaw,24,Paraguay,179,73,Manchester United,Defender,44,3013,0,0,1,67.9768668824803,0,78.5619667231743,0,3,34.51995535860354,55.63649857183065,50,1,70.02045964693491,8.063193552308189,39,67.675917844558,48.028234127185115,Medium,48.8527964542062,78.26581497626931,71.11116590774301,2,1,Win
144,Kellyn Acosta 15,23,USA,179,79,Manchester United,Defender,35,2401,0,0,2,70.52795228512231,1,53.52242204070142,1,6,29.897440930982548,54.47176393514142,50,1,26.546365499409866,9.300718321463204,35,59.52842936418506,69.10060107521755,High,50.20371259052397,86.47017419245769,54.62840913824134,2,2,Draw
145,Zinedine Zidane 29,25,Poland,183,93,Valencia,Forward,40,2741,3,1,9,66.61997876543117,0,59.41284550766251,1,0,33.69200373209536,74.14089891068167,50,2,93.60765407851964,10.255497774400645,54,30.74760077126383,69.71955739493781,High,53.09804030299038,50.24012045281047,43.996214548100724,2,1,Win
146,DaMarcus Beasley 95,26,Senegal,182,85,Al-Fateh,Forward,29,1993,7,1,2,83.11180152605392,0,77.01643449974713,0,0,32.09494224091343,98.8093954919486,50,1,33.7997945964548,9.814076529890587,61,76.63801285595312,35.860830244445395,Medium,47.5217858486922,79.8999017609612,50.09677903904303,0,2,Loss
147,Weston McKennie 55,22,USA,179,80,Liverpool,Forward,41,2809,2,1,3,93.66553119251722,16,71.71108905783045,0,0,28.41536761564473,77.0843715702152,50,1,40.65696395019627,12.949507056649166,63,35.027619655424715,41.025015523794124,Medium,47.06494946849512,76.92730266984817,55.25356267188718,1,1,Draw
148,Gabriel Magalhaes 28,18,Egypt,177,75,Porto,Forward,40,2741,10,0,1,69.630853096877,6,55.03945942092726,0,0,33.16938780530274,86.58925858527536,50,3,91.58293524198542,12.138334313879954,18,48.810533821425736,94.1458723025792,High,50.329521682473036,43.18972781267989,52.99452659228927,0,2,Loss
149,Axel Disasi 26,36,Venezuela,189,85,Al-Fateh,Goalkeeper,6,429,0,0,0,65.1303220335227,0,70.81278333350467,0,0,30.921709893903824,54.042992725973136,50,0,33.99060330620153,13.02700209152527,49,92.51013226354229,46.211744664379204,Medium,50.10177540371203,59.36115706051035,49.32025177680891,1,1,Draw
150,Wayne Rooney 58,27,France,193,81,New York City FC,Defender,14,973,0,0,0,67.41010599708463,2,76.60665547573849,3,2,30.959311439617668,86.23296797430294,50,2,32.75695237615151,10.302561767322597,55,40.088851832998344,61.09097984239025,Medium,50.346683328740816,54.13827285300493,50.246640204470005,1,1,Draw
